538096,GS,538097,2017-01-17 20:07:00,236.3,236.3899,236.19,236.37,33400
538097,GS,538098,2017-01-17 20:08:01,236.34,236.5,236.2,236.29,20400
538098,GS,538099,2017-01-17 20:09:03,236.35,236.4,235.91,236.0,63300
538099,GS,538100,2017-01-17 20:10:59,236.0,236.24,235.94,236.0,33600
538100,GS,538101,2017-01-17 20:11:03,236.05,236.49,235.98,236.486,26500
538101,GS,538102,2017-01-17 20:12:00,236.48,236.55,236.357,236.495,11900
538102,GS,538103,2017-01-17 20:13:59,236.535,236.688,236.33,236.33,23400
538103,GS,538104,2017-01-17 20:14:58,236.415,236.57,236.38,236.44,14500
538104,GS,538105,2017-01-17 20:15:00,236.47,236.52,236.28,236.386,11800
538105,GS,538106,2017-01-17 20:16:00,236.38,236.505,236.27,236.2901,21000
538106,GS,538107,2017-01-17 20:17:01,236.29,236.35,236.275,236.275,16900
538107,GS,538108,2017-01-17 20:18:01,236.2841,236.2841,236.06,236.14,15200
538108,GS,538109,2017-01-17 20:19:59,236.171,236.35,236.1,236.27,22200
538109,GS,538110,2017-01-17 20:20:00,236.2812,236.35299999999998,236.24,236.29,20200
538110,GS,538111,2017-01-17 20:21:58,236.29,236.31,236.1,236.25,16100
538111,GS,538112,2017-01-17 20:22:01,236.24,236.315,236.16,236.3,28500
538112,GS,538113,2017-01-17 20:23:59,236.34,236.52,236.315,236.46,23700
538113,GS,538114,2017-01-17 20:24:00,236.45,236.5,236.35,236.35,11300
538114,GS,538115,2017-01-17 20:25:01,236.385,236.54,236.38,236.5,18400
538115,GS,538116,2017-01-17 20:26:01,236.48,236.53,236.41,236.4201,7100
538116,GS,538117,2017-01-17 20:27:00,236.425,236.5,236.37,236.46,18000
538117,GS,538118,2017-01-17 20:28:00,236.435,236.51,236.3,236.34,13300
538118,GS,538119,2017-01-17 20:29:01,236.34,236.34,236.02,236.09,14600
538119,GS,538120,2017-01-17 20:30:00,236.14,236.17,235.92,235.92,28900
538120,GS,538121,2017-01-17 20:31:01,235.95,236.11,235.95,236.05,12900
538121,GS,538122,2017-01-17 20:32:58,236.08,236.08,235.93,236.01,27000
538122,GS,538123,2017-01-17 20:33:59,236.03,236.15,235.9901,236.05,24000
538123,GS,538124,2017-01-17 20:34:01,236.06,236.11,235.97,236.02,34400
538124,GS,538125,2017-01-17 20:35:00,236.02,236.035,235.89,235.95,38000
538125,GS,538126,2017-01-17 20:36:59,235.94,236.02,235.83,236.0,41800
538126,GS,538127,2017-01-17 20:37:00,236.0,236.0,235.85,235.89,29400
538127,GS,538128,2017-01-17 20:38:55,235.92,236.18,235.92,236.1724,16800
538128,GS,538129,2017-01-17 20:39:00,236.155,236.5783,236.05,236.45,34300
538129,GS,538130,2017-01-17 20:40:02,236.41,236.55,236.36,236.52,17400
538130,GS,538131,2017-01-17 20:41:03,236.48,236.8311,236.47,236.78,23200
538131,GS,538132,2017-01-17 20:42:59,236.77,236.77,236.46,236.47,17000
538132,GS,538133,2017-01-17 20:43:00,236.47,236.47,236.35,236.37,22000
538133,GS,538134,2017-01-17 20:44:03,236.33,236.4699,236.25,236.43,23100
538134,GS,538135,2017-01-17 20:45:00,236.4,236.44,236.16,236.16,30400
538135,GS,538136,2017-01-17 20:46:02,236.231,236.25,236.08,236.14,25400
538136,GS,538137,2017-01-17 20:47:04,236.15,236.2,236.0657,236.0657,19900
538137,GS,538138,2017-01-17 20:48:02,236.08,236.144,236.03,236.03,30100
538138,GS,538139,2017-01-17 20:49:00,236.05,236.07,235.96,235.97,32400
538139,GS,538140,2017-01-17 20:50:04,236.0,236.0,235.94,235.95,38400
538140,GS,538141,2017-01-17 20:51:01,235.955,235.97,235.82,235.845,30900
538141,GS,538142,2017-01-17 20:52:05,235.8175,235.89,235.79,235.89,41900
538142,GS,538143,2017-01-17 20:53:03,235.85,235.87,235.7,235.83,28300
538143,GS,538144,2017-01-17 20:54:58,235.85,236.03,235.83,236.0,32500
538144,GS,538145,2017-01-17 20:55:02,236.0,236.06,235.97,236.01,50100
538145,GS,538146,2017-01-17 20:56:03,235.99,236.0,235.615,235.615,63200
538146,GS,538147,2017-01-17 20:57:00,235.675,235.75,235.61,235.72,63400
538147,GS,538148,2017-01-17 20:58:04,235.69,236.0,235.6732,235.97,78300
538148,GS,538149,2017-01-17 20:59:16,236.0984,236.4893,236.07,236.09,160300
538149,GS,538150,2017-01-17 21:00:00,235.74,235.74,235.74,235.74,474200
